id_str,full_text,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls
1082581898264801282,Sir U also wrong like in as per records availabel in Public Domain ths PSU @HALHQBLR ws 1 of BEST PSU &amp; ws mnged wel until recent time it ws posting but as other wer demolished by ths too,Tue Jan 08 10:16:52 +0000 2019,1591,6913,75,False,0,,Unknown,10,1,0,1
1082577455968182272,RT @scroll_in: : Congress walks out of after Centre tables controversial draft law https:…,Tue Jan 08 09:59:13 +0000 2019,512,5199,442,False,2,: Congress walks out of after Centre tables controversial draft law,Varanasi India,2,1,0,1
1082577432849219585,"RT @NEWS9TWEETS: : stages walkout from over discussion on Citizenship (Amendment) Bill, 2016. …",Tue Jan 08 09:59:07 +0000 2019,11133,1974,308,False,1,": stages walkout from over discussion on Citizenship (Amendment) Bill, 2016.",Guwahati India,4,1,0,0
1082577233410179072,: Congress walks out of after Centre tables controversial draft law,Tue Jan 08 09:58:20 +0000 2019,149,219131,210299,False,2,,Unknown,2,0,0,1
1082575550818902018,": stages walkout from over discussion on Citizenship (Amendment) Bill, 2016.",Tue Jan 08 09:51:39 +0000 2019,51,49313,7627,False,1,,BENGALURU,4,0,0,0
1082575269804814341,"Citizenship Amendment Bill not for Assam alone, says Rajnath @rajnathsingh @Congress",Tue Jan 08 09:50:32 +0000 2019,2012,156035,2519,False,0,,Hyderabad,3,2,0,1
1082569388664905728,@varungandhi80 in Happiness Mood in the Parliament !,Tue Jan 08 09:27:10 +0000 2019,45121,61505,651,False,0,,India,2,1,0,0
1082568586462412800,RT @AditiAnarayanan: Congress @INCIndia stages a walk-out from over their reservations with the,Tue Jan 08 09:23:58 +0000 2019,725,425,8,False,1,Congress @INCIndia stages a walk-out from over their reservations with the,Mainpuri Uttar Pradesh India,2,2,0,0
1082568531194118144,"| Congress walks out of during debate over the Citizenship Amendment Bill, 2016.",Tue Jan 08 09:23:45 +0000 2019,82,401584,434300,False,0,,India,3,0,0,0
1082568418241511424,Congress @INCIndia stages a walk-out from over their reservations with the,Tue Jan 08 09:23:18 +0000 2019,637,10163,3796,False,1,,New Delhi,2,1,0,0
1082564924122062849,"Congress walks out of during debate over the Citizenship Amendment Bill, 2016.",Tue Jan 08 09:09:25 +0000 2019,10444,82375,16651,False,0,,New Delhi India,1,0,0,0
1082564825551519745,"RT @thetribunechd: walks out of during debate over the , 2016.",Tue Jan 08 09:09:02 +0000 2019,8322,16853,511,False,1,"walks out of during debate over the , 2016.",New Delhi,3,1,0,0
1082563671744688128,The walked out of the during the discussion on the . Follow LIVE updates here:,Tue Jan 08 09:04:27 +0000 2019,333,515713,1988740,False,1,,Mumbai India,3,0,0,1
1082563093878792193,"walks out of during debate over the , 2016.",Tue Jan 08 09:02:09 +0000 2019,149,116930,44708,False,1,,Chandigarh,3,0,0,0
1082559080911306752,"Look at the men from Oppstn talking crap&amp; shouting irrelevant things to drown the details of the moved by @rajnathsingh .This is what happens when u elect Goons to assist SoniaMafia ,elct even frank criminal ppl for petty cash rewards,Ponder",Tue Jan 08 08:46:12 +0000 2019,23280,45834,492,False,0,,world,2,1,0,0
1082552066910838785,@KRaval20 @drsinghshalini @I_am_Anil_Tyagi @AacharyaSahiiL @pkm370 @BhootSantosh @Mereshivashakti @sakshijoshii @romanaisarkhan @abhisar_sharma @ppbajpai @ravishndtv @RTforINC @jainymoney @AadeshRawal @priyankac19 @priyavitch21 @HardikPatel_ @RAW_Haryanvi @Hiren_Banker Today passed Bill ?? @INCIndia @BJP4India @JaiTDP @MamataOfficial @yadavakhilesh @purvinpatel_ Please share your Vote.,Tue Jan 08 08:18:20 +0000 2019,6814,8319,1463,False,1,,India,10,26,0,0
1082546727830269958,Cong To Indentify Seats For Allies | meet on seat distribution ends with instructing state workers to identify which should be left open for allies. @AadeshRawal reports. Full Report:,Tue Jan 08 07:57:07 +0000 2019,1838,18487,5941,False,3,,National Capital Region,4,1,0,1
1082546204292993024,Wait &amp; watch 👇🙏🙏🙏🍭🍭🍭🍭🍭😜🤣🙏🙏👇 @narendramodi @RahulGandhi @praful_patel @yadavakhilesh @MamataOfficial 👇🔄🔝 RT,Tue Jan 08 07:55:02 +0000 2019,6814,8319,1463,False,0,,India,7,5,0,1
1082542660932403200,RT @AvinashThinks: Modi Ji bowls a Googly with Economically poor Quota increased by 10% Rahul Gandhi can Wink now. …,Tue Jan 08 07:40:57 +0000 2019,1440,647,8,False,1,Modi Ji bowls a Googly with Economically poor Quota increased by 10% Rahul Gandhi can Wink now.,Mumbai India,1,1,0,0
1082537951895023616,"124th Constitutional Amendment Bill to provide to EWS up for introduction in Attached is the text of bill, along with statement of objects and reasons. @TcGehlotOffice @PMOIndia @narendramodi @RahulGandhi @ShashiTharoor @KapilSibal",Tue Jan 08 07:22:14 +0000 2019,19784,15599,621,False,3,,India,2,6,0,0
1082532569747353600,Cong To Indentify Seats For Allies | meet on seat distribution ends with instructing state workers to identify which should be left open for allies. @AadeshRawal reports. For More:,Tue Jan 08 07:00:51 +0000 2019,717,437,146,False,0,,Noida India,4,1,0,1
1082519247782203394,"AIR Scrambles to Translate Sitharaman's Defenceless Defence of Rafale,Excludes Opposition Remarks Style: Only via @thewire_in",Tue Jan 08 06:07:55 +0000 2019,37613,61036,2107,False,24,,AssamIndia,5,1,0,1
1085791695252279296,"RT @prudentgoa: to finalise booth level &amp; ward level committees to start preparation for by-election in both constituencies, also…",Thu Jan 17 06:51:27 +0000 2019,607,2773,176,False,12,"to finalise booth level &amp; ward level committees to start preparation for by-election in both constituencies, also to prepare for , Rahul Gandhi to Visit Goa by end of Jan to address Congress workers @INCIndia @RahulGandhi @INCGoa",Unknown,1,1,0,0
1085549689431359489,KC Venugopal claim 'drama to end in 2 days' @kcvenugopalmp @INCKarnataka @INCIndia,Wed Jan 16 14:49:49 +0000 2019,2012,156035,2519,False,0,,Hyderabad,4,3,0,1
1085423794250903552,"''They have gone berserk after losing 3 states. are coming up. If they lose, they'll stay out for a long time. They're trying horse trading even in MP. It MP all those with Congress are standing with them, be it SP BSP or independent. @INCIndia",Wed Jan 16 06:29:33 +0000 2019,425,77024,1722,False,0,,Delhi india,2,1,0,0
1085220703664775168,"to finalise booth level &amp; ward level committees to start preparation for by-election in both constituencies, also to prepare for , Rahul Gandhi to Visit Goa by end of Jan to address Congress workers @INCIndia @RahulGandhi @INCGoa",Tue Jan 15 17:02:32 +0000 2019,8,29307,8607,False,12,,Panaji Goa,4,3,0,0
1084690377175719939,"Congress-NCP Deal in Final Stage in For 2019, No Place For MNS: Sharad Pawar @INCIndia @PawarSpeaks @NCPspeaks",Mon Jan 14 05:55:13 +0000 2019,46,38689,22459,False,0,,Mumbai India,2,3,0,1
1084664393860694016,"A high-level meeting was held in the first week of January, where top leadership of the grand old party discussed several key issues, including a draft action plan for the 2019 .",Mon Jan 14 04:11:58 +0000 2019,333,515724,1988748,False,0,,Mumbai India,2,0,0,1
1084436004742717440,RT @apnnewsindia: Congress party to contest upcoming in Uttar Pradesh alone.,Sun Jan 13 13:04:26 +0000 2019,89186,89957,77,False,2,Congress party to contest upcoming in Uttar Pradesh alone.,नई दिल्ली भारत,1,1,0,0
1084429963674058752,RT @airnewsalerts: Congress party to contest upcoming in Uttar Pradesh alone.,Sun Jan 13 12:40:25 +0000 2019,15373,49685,204,False,9,Congress party to contest upcoming in Uttar Pradesh alone.,New Delhi,1,1,0,0
1084370558060580864,Congress party to contest upcoming in Uttar Pradesh alone.,Sun Jan 13 08:44:22 +0000 2019,210,3996,143,False,0,,New Delhi India,1,0,0,0
1083735375938412545,"On his maiden visit to the , on Friday reached out to expatriates and assured them of accommodating and redressing their issues in the party's for the",Fri Jan 11 14:40:23 +0000 2019,166,38531,1963,False,0,,Bhubaneshwar India,6,0,0,1
1083304087293169664,@INCIndia @ShashiTharoor @ProfCong @RahulGandhi Difference b'ween a growing up in a Kamdaar family and a Namdaar family is you get a chance to spend your youth in Himalayas.,Thu Jan 10 10:06:35 +0000 2019,4092,4596,111,False,0,,Northwood U.K.,1,4,0,1
1082993173562122243,On Wednesday both and claimed that they would form the at the after 2019 .,Wed Jan 09 13:31:08 +0000 2019,1,63,2,False,0,,Bhubaneshwar India,6,0,0,1
1082849713676677121,"No other way left, as and have tied up. - : Rahul Gandhi hints may fight solo in , says 'don't underestimate us'",Wed Jan 09 04:01:04 +0000 2019,24145,141087,8369,False,0,,Unknown,5,0,0,1
1085970930600460288,One and Only Shot Gun @BJP4India Hon. MP @ShatruganSinha...on ji @INCIndia @RahulGandhi @AICCMedia @INCSCDept @IYC @Allavaru @keshavyadaviyc @srinivasiyc @ms_yuva @srivatsayb @IYCMaha @JaiveerShergill @Pawankhera @priyankac19 @satyajeettambe,Thu Jan 17 18:43:40 +0000 2019,17700,5552,302,False,0,,Maharashtra India,2,17,0,0
1085925192021336065,"never , it is congress spreading full of lies to get into power ...",Thu Jan 17 15:41:55 +0000 2019,22871,25075,45,False,0,,Unknown,3,0,0,1
1085918601192792064,- tie gets bitter in ahead of crucial ?,Thu Jan 17 15:15:44 +0000 2019,578,851,21,False,0,,Ranchi India,4,0,0,1
1085910195576832002,"Different Costs at different places at different time for same ... Only the Legend Master Mr can do it....Bravo!! Waooo,,, Lies and Lies...Repeating same lie, but forgot to keep the same number...",Thu Jan 17 14:42:20 +0000 2019,4454,695,45,False,0,,Agartala India,5,0,0,1
1085903253877997569,RT @INCDehradun: And the Next Indian Prime Minister is Shri @RahulGandhi,Thu Jan 17 14:14:45 +0000 2019,4321,173612,507,False,25,And the Next Indian Prime Minister is Shri @RahulGandhi,Rajnandgaon India,2,2,0,0
1085899796387426304,RT @indiatvnews: | not a challenge for AAP: Sanjay Singh,Thu Jan 17 14:01:01 +0000 2019,33,45,18,False,2,| not a challenge for AAP: Sanjay Singh,Unknown,2,1,0,1
1085853840560279552,"In the first attack by a senior leader on the - alliance in , former Chief Minister has said that it does not ""spell stability"" and the Congress will spring a surprise in the state in the coming .",Thu Jan 17 10:58:24 +0000 2019,11,106098,15031,False,0,,New Delhi,7,0,0,0
1085826560287035392,"Opinion | Ahead of , Brand Rahul Gandhi is depicting itself as progressive, empathetic and secular",Thu Jan 17 09:10:00 +0000 2019,450,266644,1791632,False,1,,India,1,0,0,1
1085799024894963712,Kerala Congress Candidate List For 2019 Polls To Be Finalised In February,Thu Jan 17 07:20:35 +0000 2019,142,14933,460,False,0,,Delhi,3,0,0,1
1085794356127182848,Rajasthan Congress talks on 6 Lok Sabha seats,Thu Jan 17 07:02:02 +0000 2019,142,14933,460,False,0,,Delhi,3,0,0,1
1085790183155367936,| not a challenge for AAP: Sanjay Singh,Thu Jan 17 06:45:27 +0000 2019,1,415221,622216,False,2,,India,2,0,0,1
1085780716477136896,@RakshaRamaiah @IYCKarnataka @RahulGandhi @IYC @srinivasiyc @keshavyadaviyc @INCIndia @IYCTelangana @IYCKerala @IYCMaha @IYCGoa should keep challenging for a debate on any issue. RSS-BJP wants to project as Presidential fight between Modi n RG. So when Modi won't accept RG's challenge it will affect PM's image! Already RG turned PM into a NPA of RSS!,Thu Jan 17 06:07:50 +0000 2019,906,66864,737,False,0,,India,3,11,0,0
1085757126310424582,RT @c_aashish: SP-BSP tie-up puts pressure on Congress in Maharashtra - @abhiramgpatil -,Thu Jan 17 04:34:05 +0000 2019,803705,666069,4495,False,2,SP-BSP tie-up puts pressure on Congress in Maharashtra - @abhiramgpatil -,Unknown,1,2,0,1
1085751826073505793,Even now @INCIndia @RahulGandhi won't sue! At least think about the empty party coffers when is days away. It is so frustrating when the party won't explain to supporters why they allow criminals to get away by damaging the party n leadership.,Thu Jan 17 04:13:02 +0000 2019,906,66864,737,False,0,,India,2,2,0,1
1085742642464346112,SP-BSP tie-up puts pressure on Congress in Maharashtra - @abhiramgpatil -,Thu Jan 17 03:36:32 +0000 2019,2277,47304,31269,False,2,,Pune,1,1,0,1
1085733837290663936,new rebel ? 'Iam Unhappy With The Govt But Will Not Quit Congress' Jewargi MLA Ajay Singh Clarifies His Stand,Thu Jan 17 03:01:33 +0000 2019,151,31542,3018,False,0,,San Jose,3,0,0,1
1085723204562219010,"RT @Warm_Apple_Pie: ""@RahulGandhi ch***ya hai.. Iss ch***ye ko vote mat karna!"" Pretty much sums up all you need to know before …",Thu Jan 17 02:19:18 +0000 2019,1436,467,59,False,1,"""@RahulGandhi ch***ya hai.. Iss ch***ye ko vote mat karna!"" Pretty much sums up all you need to know before",Unknown,0,2,0,0
1085645873462145024,@RahulGandhi @smritiirani Really happiness will come in indian's sile when Mrs. Smriti irani wins in from defeating,Wed Jan 16 21:12:01 +0000 2019,297,177,28,False,0,,Unknown,3,2,0,0
1085600025449779201,RT @pennewstweet: Focus to strengthen Cong’s position in Delhi: Shiela Dikshit …,Wed Jan 16 18:09:50 +0000 2019,0,21642,173,False,1,Focus to strengthen Cong’s position in Delhi: Shiela Dikshit,Unknown,6,1,0,0
1085598630273200128,Focus to strengthen Cong’s position in Delhi: Shiela Dikshit,Wed Jan 16 18:04:17 +0000 2019,59,49564,775,False,1,,Unknown,8,0,0,1
1085554731752275971,Loksabha election in charge OM Mathur 1st Gujarat visit after given responsibility by party. He met pradesh BJP leaders in Gandhinagar today.,Wed Jan 16 15:09:51 +0000 2019,69,75,7382,False,0,,Ahmadabad (Gujarat) ,2,0,0,0
1085548376295378945,"""@RahulGandhi ch***ya hai.. Iss ch***ye ko vote mat karna!"" Pretty much sums up all you need to know before",Wed Jan 16 14:44:36 +0000 2019,16938,4930,204,False,1,,Unknown,1,1,0,1
1085537616294899712,"Betrays Sikhs,invites Jagdish Tyler....Poor Sikhs. Feeling sorry for those who voted to power in 😢 Now time has come to redeem yourself, Vote to power in &amp; take revenge!",Wed Jan 16 14:01:50 +0000 2019,4454,695,45,False,0,,Agartala India,8,0,0,1
1085523664194408448,RT @ndtv: Kerala Congress candidate list for 2019 polls to be finalised in February https:/…,Wed Jan 16 13:06:24 +0000 2019,1765,1698,30,False,5,Kerala Congress candidate list for 2019 polls to be finalised in February,Muscat Oman,1,1,0,1
1085522906665357313,@ndtv It means it is confirmed &amp; thus he is concluding that 2 seats of @RahulGandhi &amp; Sonia Gandhi &amp; the one's on which the Yadav family &amp; Mayawati will contest will be lost. In effect he's saying that @smritiirani will lose.This is grossly unfair on his part.,Wed Jan 16 13:03:23 +0000 2019,164,3166,117,False,0,,Mumbai India,1,3,0,0
1085520549567033344,If you won't listen to students we promise will be disaster for Congress,Wed Jan 16 12:54:01 +0000 2019,322,4463,92,False,0,,Unknown,1,0,0,1
1085519783800401920,Kerala Congress candidate list for 2019 polls to be finalised in February,Wed Jan 16 12:50:59 +0000 2019,0,563921,11101565,False,5,,India,1,0,0,1
1085491407647690753,"Days after Prime Minister @narendramodi said his party was open to alliances for the , the Congress' Tamil Nadu unit on Wednesday took potshots at him, saying there were no takers for his invite.",Wed Jan 16 10:58:13 +0000 2019,596,148311,26464,False,0,,India,1,1,0,1
1085482451378585601,"A list of 16 candidates for the in will be ready by February 20, said a top party leader. Photo: Congress Kerala.",Wed Jan 16 10:22:38 +0000 2019,11,106098,15031,False,0,,New Delhi,3,0,0,0
1085475912777326592,"@RajatSharmaLive Respectd sir, one person we eagerly waiting to see in Aap ki adaalat is @RahulGandhi . If he is opposition leader, President of @INCIndia &amp; expected to be prime minister candidate from @INCIndia in 🙏",Wed Jan 16 09:56:39 +0000 2019,7709,2356,60,False,0,,Singapore,2,4,0,0
1085465090420289537,"@seriousfunnyguy @RahulGandhi as per my astrological knowledge, u will b never even near to PM post. Whoever astrologer claim &amp; predict abt ur PMship, i bet, they forgot/ignoring basic astrology rules. They r assuring/inspiring congress just for money &amp; moral satisfaction.",Wed Jan 16 09:13:39 +0000 2019,825,2581,30,False,0,,Goa India,1,2,0,0
1085463795600740352,doesn't seem happy about any alliance with @AamAadmiParty - No talk of alliance with AAP. Esp after they have talked about return of Bharat Ratna award from Rajiv Gandhi,Wed Jan 16 09:08:30 +0000 2019,1387,22641,25454,False,3,,Noida,3,1,0,0
1085398886309654530,Congress Leaders In Delhi To Discuss LS Polls,Wed Jan 16 04:50:34 +0000 2019,1,21397,22919,False,0,,Kerala India,1,0,0,1
1085367504841494528,"Re-plug of my @DailyO_ piece on why will be the most fiercely fought election independent India's history. Also, probably the dirtiest - with ""now or never"" stakes for many.",Wed Jan 16 02:45:52 +0000 2019,29119,100554,14605,False,2,,mostly on the road,6,1,0,1
1085242016001216512,"Fake interviews, fake achievements, fake history facts, fake image And now, fake awards also 😂. Everything is for let’s see who will be the @RahulGandhi or @narendramodi.",Tue Jan 15 18:27:14 +0000 2019,56,35,4,False,0,,Mangalore India ,3,2,0,1
1085226744834072576,@IndiaToday @Geeta_Mohan has been famous for . Before @BJP4India has bought one ! @INCIndia @RahulGandhi,Tue Jan 15 17:26:33 +0000 2019,13803,3580,1275,False,3,,Mumbai India,6,5,0,0
1085222632860069888,Same fate awaits and our wealth will be looted if corrupt or corrupt foreigners win We need,Tue Jan 15 17:10:12 +0000 2019,8829,140075,1295,False,0,,Unknown,7,0,0,1
1085200568836997121,"Why is going to be the fiercest and dirtiest in the history of independent India. I put my in @DailyO_ Do read, comment and share for wider perspective",Tue Jan 15 15:42:32 +0000 2019,29119,100554,14605,False,26,,mostly on the road,7,1,0,1
1085198769124106246,"to see defeat in in northern India, Jumlebaji's campaign in southern India @ahmedpatel @avinashpandeinc @priyankac19 @MrsGandhi @BBCHindi",Tue Jan 15 15:35:23 +0000 2019,48,1350,814,False,0,,jaipurrajsthan,2,5,0,0
1085192149233090561,"The CPM and Congress change their opinions at the drop of a hat. Communists have no respect for the culture and tradition of the land, while Congress say one thing in Parliament and another in Pathanamthitta",Tue Jan 15 15:09:04 +0000 2019,246,3319,462,False,0,,Thiruvananthapuram,2,0,0,0
1085187372600328192,@rishibagree Defeating @narendramodi Is their agenda for .what to expect more from @RahulGandhi @INCIndia,Tue Jan 15 14:50:06 +0000 2019,134,295,11,False,0,,Unknown,1,4,0,0
1085175251590238208,"Rahul Gandhi feeling ""ignored"", even if wonderful idea of Aloo ki Factory against opposing Modi, winks, he didn't get any ""mysterious"" award which Narendra Modi got just for jumla vikas?िखरसम्मेलनबिहार Kollam",Tue Jan 15 14:01:56 +0000 2019,102,38884,539,False,0,,New Delhi,4,0,0,0
1085135395791065088,"Like everyone, media and intellectuals are free to take sides and put their weight behind any party or ideology. But, then they should get-off the high-horse and stop grandstanding",Tue Jan 15 11:23:33 +0000 2019,29119,100554,14605,False,4,,mostly on the road,5,0,0,1
1085109892342398976,Waaaooo..Like to remind U about 2 instances -- In 1955 PM JL Nehru Recommended Himself Bharat Ratna👏 In 1971 PM Indira Gandhi Recommended Herself Bharat Ratna👏 Amazing Dynasty🙏 PM won Champion of Earth award by,Tue Jan 15 09:42:13 +0000 2019,4454,695,45,False,0,,Agartala India,5,0,0,1
1085109188609466368,Path-Breaking ....Bravo 👏🙏🙏🙏 &amp; might have never faced such hard Questions ever in lifetime...Tough time!! 🙄,Tue Jan 15 09:39:25 +0000 2019,4454,695,45,False,0,,Agartala India,7,0,0,1
1085090268129288193,RT @Spick_Media: led may have a landslide victory at in . - ( …,Tue Jan 15 08:24:14 +0000 2019,2897,715,4,False,4,led may have a landslide victory at in . - ( ++ ) - 13 ( ++ ) - 05 ( ++ ) - 02 -,Unknown,6,1,0,0
1085068202164527104,"Indian Express the mouth piece of Tukde Tukde Gang always smells rott if Things don't PAN out as per their preference which is PRO LEFT N CONGRESS , now with Justice Arun Mishra in Collegium they have started lobbying against him 1/2",Tue Jan 15 06:56:33 +0000 2019,745,1392,32,False,0,,Bengaluru South India,2,0,0,0
1084883402388635648,"Dear Mr. @RahulGandhi, Why should I vote for you and your party in upcoming ? Regards, Forgotten Common Man",Mon Jan 14 18:42:13 +0000 2019,2,19,4,False,0,,New Delhi India,11,1,0,0
1084865859120754690,15 MLAs from Cong-JDS likely to resign from Assembly as well as their respective parties resulting in fall of state govt. That would also result in break up of Unholy Opportunistic Alliance for .,Mon Jan 14 17:32:31 +0000 2019,15242,61275,5408,False,4,,Gurgaon,3,0,0,0
1084843876479754240,Cong to contest all seats in UP,Mon Jan 14 16:05:10 +0000 2019,59,49564,775,False,0,,Unknown,15,0,0,1
1084839880247566336,president is all set to address 13 rallies in next month in a bid to rejuvenate the party cadre ahead of the .,Mon Jan 14 15:49:17 +0000 2019,596,148311,26464,False,0,,India,4,0,0,1
1084819556114165760,Rahul could hold 13 public rallies in UP in run up to Lok Sabha polls,Mon Jan 14 14:28:31 +0000 2019,59,49564,775,False,0,,Unknown,13,0,0,1
1084801505427898368,"Yes they have made proud....🙏👏 2019 election will be what want -- A scandalous regime vs a Corruption free, all-round developed society (Saab ka Saath, Saab ka Vikaas)..Think hard🧐",Mon Jan 14 13:16:48 +0000 2019,4454,695,45,False,0,,Agartala India,6,0,0,1
1084787464835723264,Lok Sabha Elections 2019: Ex-Prime Minister HD Deve Gowda Backs Rahul Gandhi as PM Candidate @INCIndia @BJP4India @RahulGandhi @narendramodi,Mon Jan 14 12:21:00 +0000 2019,46,38690,22459,False,0,,Mumbai India,4,4,0,1
1084751946752319489,"RT @vijucherian: Excluding from is a politically wise move by the two regional parties, a blessing in disguise for…",Mon Jan 14 09:59:52 +0000 2019,16828,34451,3180,False,2,"Excluding from is a politically wise move by the two regional parties, a blessing in disguise for Congress and could give cause for concern. My take: @INCIndia @BJP4India @samajwadiparty @BSP4Bharat",Cochin India,2,1,0,0
1084751860332822528,"No one can match the popularity of in , supporters say",Mon Jan 14 09:59:31 +0000 2019,440,36736,18763,False,1,,India,4,0,0,1
1084741945459699713,"PRASHANT Bhushan moves SC Accusing Interim Chief of CORRUPTION. NATIONAL HERALD ? ROBERT VADRA LAND DEAL ? AUGUSTA WESTLAND CHOPPER DEAL ? BOFORS ,2G,COAL,COMMON WEALTH SCAM Are these charities n donation received by CONGRESS",Mon Jan 14 09:20:07 +0000 2019,745,1392,32,False,0,,Bengaluru South India,3,0,0,0
1084741860726329346,"Women Safety &amp; women empowerment, Mr ?? now become hell for women &amp; girls safety...Please wake up your CM from deep slumber!!",Mon Jan 14 09:19:47 +0000 2019,4454,695,45,False,0,,Agartala India,8,0,0,1
1084736262844497924,@RahulGandhi @iAnkurSingh is rabidly anti-institution as soon as any thing goes against Congress. They only like democratic norms until they benefit Congress. and is mandatory for,Mon Jan 14 08:57:33 +0000 2019,46305,38349,381,False,0,,Unknown,8,2,0,0
1084692233465544705,Aam Jantaa of utna bhi aam naahin hain.... Voters of are not as fool as thinks....They know does not like dissent...,Mon Jan 14 06:02:35 +0000 2019,4454,695,45,False,0,,Agartala India,9,0,0,1
1084681946205118464,RT @NewsMobileIndia: to fight LS polls in UP with full force: @RahulGandhi @INCIndia …,Mon Jan 14 05:21:43 +0000 2019,238,17562,197,False,3,to fight LS polls in UP with full force: @RahulGandhi @INCIndia,Delhi,5,3,0,0
1084681362026594306,RT @NewsMobileIndia: 2019 Elections: to contest all 80 seats in UP @INCIndia …,Mon Jan 14 05:19:23 +0000 2019,238,17562,197,False,3,2019 Elections: to contest all 80 seats in UP @INCIndia,Delhi,4,2,0,0
1084664797315121152,@RahulGandhi ji Which Is correct ?,Mon Jan 14 04:13:34 +0000 2019,14626,3105,488,False,0,,Pune Maharashtra India,2,1,0,0
1084664305520275457,SP-BSP alliance a monumental leap of faith between two sworn rivals,Mon Jan 14 04:11:37 +0000 2019,3817,240020,4303,False,0,,New Delhi Delhi,6,0,0,1
1084567353499643904,on brain drain,Sun Jan 13 21:46:22 +0000 2019,151,31542,3018,False,0,,San Jose,2,0,0,1
1084551506764849152,"vote ke leye sala kuch bhi bolega Changes Stand on Row, Says Can’t Spell Out ‘Open and Shut Position’",Sun Jan 13 20:43:23 +0000 2019,151,31542,3018,False,0,,San Jose,3,0,0,1
1084532154363723783,@INCIndia @RahulGandhi @RahulGandhi the pappu started the bilateral talks prior to . And you will be our evergreen,Sun Jan 13 19:26:29 +0000 2019,1600,2383,88,False,0,,Now @ Cochin....,2,3,0,0
1084524343093190656,I swear if Indians vote for this joker in upcoming elections... it will prove that Indians still haven't given up on slavery apart it has been 72 years. Shame.,Sun Jan 13 18:55:27 +0000 2019,3779,1550,83,False,0,,British Columbia Canada,7,0,0,1
1084519587310268416,Will beat if she contests against him in 2019?:,Sun Jan 13 18:36:33 +0000 2019,0,176,3,False,0,,Unknown,3,0,0,1
1084505835424964609,@ShashiTharoor @INCIndia @ProfCong @BJP4India India's fake Gandhi stoops to conquer Muslim votebank.,Sun Jan 13 17:41:54 +0000 2019,4092,4596,111,False,0,,Northwood U.K.,1,4,0,1
1084498245735321601,"RT @amolagirhe: @CNNnews18 After all political parties boycott , their cadre has gone into depression. This party is left wi…",Sun Jan 13 17:11:45 +0000 2019,53245,66247,1978,False,1,"@CNNnews18 After all political parties boycott , their cadre has gone into depression. This party is left with no other choice than to go alone in . Their leaders are out on bail and what do they expect from people now?",New Delhi India,1,2,0,0
1084497784030425088,to dump party before in ?,Sun Jan 13 17:09:55 +0000 2019,151,31542,3018,False,0,,San Jose,4,0,0,1
1084491525671665664,: Right now the focus is whether SP+BSP alliance on the ground stands or not! @yadavakhilesh @INCIndia @BJP4India @RahulGandhi Read by @vaidehisachin -,Sun Jan 13 16:45:03 +0000 2019,159,93898,1160,False,1,,India,6,5,0,1
1084458074503503872,Yuth of Rajasthan is crying for justice and Govt had not even time to talk . See you @ashokgehlot51 @SachinPilot @RahulGandhi @News18Rajasthan @zeerajasthan_ @1stIndiaNews @ndtv,Sun Jan 13 14:32:07 +0000 2019,322,4463,92,False,0,,Unknown,2,7,0,0
1084456051963879424,Cong announces to contest all 80 seats in UP LS polls,Sun Jan 13 14:24:05 +0000 2019,59,49564,775,False,0,,Unknown,16,0,0,1
1084454118306054145,"@CNNnews18 After all political parties boycott , their cadre has gone into depression. This party is left with no other choice than to go alone in . Their leaders are out on bail and what do they expect from people now?",Sun Jan 13 14:16:24 +0000 2019,4510,49449,461,False,1,,Unknown,4,1,0,0
1084439617397436416,"RT @latestly: : Pragatisheel Samajwadi Party Ready For Alliance With in Uttar Pradesh, Says Shivpal Singh Y…",Sun Jan 13 13:18:47 +0000 2019,85,13484,1491,False,2,": Pragatisheel Samajwadi Party Ready For Alliance With in Uttar Pradesh, Says Shivpal Singh Yadav",Kokrajhar India,2,1,0,0
1084439017054134272,": Pragatisheel Samajwadi Party Ready For Alliance With in Uttar Pradesh, Says Shivpal Singh Yadav",Sun Jan 13 13:16:24 +0000 2019,46,38690,22459,False,2,,Mumbai India,2,0,0,1
1084436083348107264,RT @ajay_player: Today's Students pains you will feel soon @RahulGandhi comminng soon @ashokgehlo…,Sun Jan 13 13:04:44 +0000 2019,322,4463,92,False,3,Today's Students pains you will feel soon @RahulGandhi comminng soon @ashokgehlot51 @SachinPilot @News18Rajasthan @1stIndiaNews @ndtv @priyankac19 @INCIndia @INCRajasthan @GovindDotasra @RPSC1 @yuvahallabol @IYC @abpnewshindi,Unknown,2,2,0,0
1084423386388824064,If you will not listen we will not listen to you See you @ashokgehlot51 @SachinPilot @RahulGandhi @News18Rajasthan @zeerajasthan_ @1stIndiaNews @ndtv,Sun Jan 13 12:14:17 +0000 2019,322,4463,92,False,0,,Unknown,2,7,0,1
1084423246210953216,Yuth of Rajasthan is crying for there rights and Govt celebrating youth day same less See you @ashokgehlot51 @SachinPilot @RahulGandhi @News18Rajasthan @zeerajasthan_ @1stIndiaNews @ndtv,Sun Jan 13 12:13:44 +0000 2019,322,4463,92,False,2,,Unknown,2,7,0,1
